"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 08, 2021","1,497.75","1,503.70","1,515.95","1,477.55","2.14M","0.18%"
"Apr 07, 2021","1,495.05","1,442.80","1,511.95","1,421.05","2.71M","3.56%"
"Apr 06, 2021","1,443.60","1,437.45","1,465.00","1,420.00","1.73M","1.31%"
"Apr 05, 2021","1,424.95","1,540.50","1,540.50","1,395.30","2.66M","-3.56%"
"Apr 01, 2021","1,477.60","1,444.30","1,482.95","1,426.55","3.19M","3.58%"
"Mar 31, 2021","1,426.55","1,427.15","1,447.90","1,416.35","1.52M","-0.22%"
"Mar 30, 2021","1,429.65","1,439.95","1,446.50","1,412.50","2.17M","0.00%"
"Mar 26, 2021","1,429.65","1,389.90","1,472.65","1,384.45","3.39M","4.03%"
"Mar 25, 2021","1,374.30","1,407.30","1,407.35","1,351.00","1.55M","-1.93%"
"Mar 24, 2021","1,401.30","1,401.80","1,427.65","1,371.50","2.51M","-0.55%"
"Mar 23, 2021","1,409.10","1,397.80","1,436.30","1,395.05","3.25M","1.84%"
"Mar 22, 2021","1,383.65","1,366.05","1,393.95","1,353.85","2.70M","0.46%"
"Mar 19, 2021","1,377.25","1,314.95","1,382.20","1,301.25","3.06M","3.72%"
"Mar 18, 2021","1,327.80","1,325.00","1,369.30","1,302.65","3.53M","0.35%"
"Mar 17, 2021","1,323.15","1,329.10","1,334.95","1,292.15","2.14M","-0.18%"
"Mar 16, 2021","1,325.55","1,287.95","1,336.90","1,283.25","2.30M","3.36%"
"Mar 15, 2021","1,282.50","1,340.05","1,343.80","1,241.00","2.95M","-3.38%"
"Mar 12, 2021","1,327.40","1,335.00","1,347.45","1,315.00","1.98M","0.37%"
"Mar 10, 2021","1,322.55","1,302.50","1,337.45","1,295.45","3.07M","3.58%"
"Mar 09, 2021","1,276.80","1,283.40","1,308.95","1,259.20","1.99M","0.27%"
"Mar 08, 2021","1,273.35","1,310.00","1,339.70","1,261.50","4.82M","-1.72%"
"Mar 05, 2021","1,295.70","1,331.05","1,343.20","1,276.30","2.37M","-3.74%"
"Mar 04, 2021","1,346.00","1,351.30","1,380.35","1,340.10","1.57M","-1.94%"
"Mar 03, 2021","1,372.65","1,383.40","1,383.40","1,337.60","2.01M","1.20%"
"Mar 02, 2021","1,356.35","1,351.05","1,383.65","1,335.20","1.84M","1.05%"
"Mar 01, 2021","1,342.30","1,309.40","1,355.00","1,308.75","2.16M","4.09%"
"Feb 26, 2021","1,289.55","1,348.95","1,358.75","1,280.75","3.36M","-6.83%"
"Feb 25, 2021","1,384.10","1,399.80","1,406.95","1,376.70","1.89M","0.02%"
