"Date","Price","Open","High","Low","Vol.","Change %"
"06/13/2012","320.80","328.05","328.75","318.70","299.83K","-1.91%"
"06/12/2012","327.05","327.00","332.65","323.55","464.15K","-0.08%"
"06/11/2012","327.30","330.00","334.30","323.45","505.71K","-0.08%"
"06/08/2012","327.55","316.30","329.85","310.95","545.87K","3.54%"
"06/07/2012","316.35","314.90","317.20","309.10","415.92K","2.15%"
"06/06/2012","309.70","306.75","311.10","305.50","214.06K","1.69%"
"06/05/2012","304.55","297.05","306.00","297.05","616.28K","3.05%"
"06/04/2012","295.55","290.35","296.65","287.70","536.74K","-0.86%"
"06/01/2012","298.10","299.85","303.65","295.50","339.58K","-0.10%"
"05/31/2012","298.40","307.75","307.75","295.80","414.02K","-0.86%"
"05/30/2012","301.00","308.00","308.00","299.25","349.02K","-3.01%"
"05/29/2012","310.35","311.50","312.85","308.50","510.19K","-0.10%"
"05/28/2012","310.65","310.00","311.50","307.50","388.56K","0.71%"
"05/25/2012","308.45","304.75","309.00","302.25","869.92K","1.28%"
"05/24/2012","304.55","304.60","306.35","298.95","334.99K","0.56%"
"05/23/2012","302.85","305.90","305.90","298.15","332.94K","-0.88%"
"05/22/2012","305.55","311.05","311.05","303.30","301.33K","-0.78%"
"05/21/2012","307.95","305.10","312.40","302.10","404.11K","0.83%"
"05/18/2012","305.40","302.40","309.40","296.00","643.69K","0.10%"
"05/17/2012","305.10","301.05","360.45","300.25","310.43K","1.56%"
"05/16/2012","300.40","302.65","302.65","295.00","672.23K","-1.67%"
"05/15/2012","305.50","306.90","307.90","303.55","766.27K","-1.64%"
"05/14/2012","310.60","312.45","315.10","309.00","477.29K","-0.59%"
"05/11/2012","312.45","314.75","318.85","305.00","497.60K","-1.00%"
"05/10/2012","315.60","308.80","320.90","303.90","974.99K","2.92%"
"05/09/2012","306.65","317.15","319.25","305.55","296.78K","-3.22%"
"05/08/2012","316.85","329.80","329.80","315.00","492.71K","-2.97%"
"05/07/2012","326.55","318.60","329.45","312.65","423.11K","1.26%"
"05/04/2012","322.50","315.20","327.00","315.20","461.83K","0.05%"
"05/03/2012","322.35","321.45","326.20","316.05","341.69K","-0.68%"
"05/02/2012","324.55","332.90","333.75","322.85","303.67K","-2.16%"
"04/30/2012","331.70","322.55","335.90","322.05","353.78K","2.77%"
"04/28/2012","322.75","322.80","325.00","318.10","25.25K","0.59%"
"04/27/2012","320.85","333.05","335.95","319.10","502.46K","-3.61%"
"04/26/2012","332.85","333.85","338.75","330.55","472.23K","0.60%"
"04/25/2012","330.85","370.00","370.00","330.00","677.80K","-1.22%"
"04/24/2012","334.95","337.75","340.75","332.55","272.41K","0.24%"
"04/23/2012","334.15","345.00","347.50","332.20","934.28K","-2.71%"
"04/20/2012","343.45","342.70","349.95","341.50","933.39K","-0.54%"
"04/19/2012","345.30","347.50","351.90","342.30","1.90M","-0.09%"
"04/18/2012","345.60","347.00","347.00","341.40","480.26K","0.73%"
"04/17/2012","343.10","331.35","345.90","331.35","644.62K","0.31%"
"04/16/2012","342.05","333.05","343.00","331.10","472.98K","3.46%"
"04/13/2012","330.60","339.95","343.50","329.15","393.33K","-2.46%"
"04/12/2012","338.95","334.50","340.00","332.00","456.07K","2.45%"
"04/11/2012","330.85","331.95","336.90","330.00","354.21K","-1.18%"
"04/10/2012","334.80","328.45","335.90","325.35","359.58K","1.64%"
"04/09/2012","329.40","329.40","334.95","328.00","200.96K","-1.33%"
"04/04/2012","333.85","326.25","335.30","324.30","496.28K","1.69%"
"04/03/2012","328.30","328.05","332.00","325.60","416.29K","0.64%"
"04/02/2012","326.20","322.20","327.75","317.55","377.54K","1.41%"
"03/30/2012","321.65","307.95","323.50","307.95","574.36K","4.75%"
"03/29/2012","307.05","294.80","309.80","292.80","815.10K","3.05%"
"03/28/2012","297.95","310.95","310.95","295.10","937.86K","-3.33%"
"03/27/2012","308.20","315.00","315.00","300.55","927.24K","0.44%"
"03/26/2012","306.85","308.95","314.70","304.10","485.45K","-1.54%"
"03/23/2012","311.65","311.90","316.05","306.55","495.65K","0.44%"
"03/22/2012","310.30","320.00","324.80","308.30","639.17K","-2.77%"
"03/21/2012","319.15","310.95","319.90","309.20","363.53K","1.74%"
"03/20/2012","313.70","305.75","317.20","303.00","706.46K","4.32%"
"03/19/2012","300.70","304.00","306.70","297.10","200.06K","-1.88%"
"03/16/2012","306.45","311.30","313.80","288.00","1.40M","-1.00%"
"03/15/2012","309.55","320.00","321.00","306.10","1.21M","-3.16%"
"03/14/2012","319.65","319.00","324.80","314.80","1.26M","1.56%"
"03/13/2012","314.75","319.90","320.00","314.05","632.45K","-0.43%"
"03/12/2012","316.10","318.10","324.70","314.00","700.51K","-0.08%"
"03/09/2012","316.35","314.95","318.20","313.25","1.14M","1.95%"
"03/07/2012","310.30","302.30","311.90","302.30","885.49K","0.37%"
"03/06/2012","309.15","302.05","319.70","300.45","777.95K","0.80%"
"03/05/2012","306.70","313.50","313.50","302.10","284.17K","-2.42%"
"03/03/2012","314.30","316.95","317.45","313.00","25.86K","-0.60%"
"03/02/2012","316.20","312.40","321.00","306.50","835.83K","2.02%"
"03/01/2012","309.95","314.90","314.95","305.10","765.55K","-0.74%"
"02/29/2012","312.25","306.50","315.65","294.75","4.32M","2.70%"
"02/28/2012","304.05","293.20","305.80","293.20","1.16M","3.95%"
"02/27/2012","292.50","303.00","303.45","288.55","665.32K","-2.99%"
"02/24/2012","301.50","316.90","321.90","295.15","1.96M","-3.84%"
"02/23/2012","313.55","302.05","316.55","295.50","977.70K","4.45%"
"02/22/2012","300.20","309.05","319.15","297.05","544.09K","-4.71%"
"02/21/2012","315.05","312.80","322.00","312.80","723.27K","0.70%"
"02/17/2012","312.85","328.95","328.95","311.25","936.53K","-1.03%"
"02/16/2012","316.10","328.00","328.70","303.80","1.01M","-4.76%"
"02/15/2012","331.90","324.80","333.00","323.60","617.14K","3.09%"
"02/14/2012","321.95","330.00","332.00","320.50","657.39K","-1.63%"
"02/13/2012","327.30","320.80","329.80","313.75","418.77K","2.59%"
"02/10/2012","319.05","308.95","320.60","306.95","828.27K","3.27%"
"02/09/2012","308.95","309.40","311.00","302.50","456.29K","0.78%"
"02/08/2012","306.55","304.00","307.25","299.05","489.66K","1.19%"
"02/07/2012","302.95","305.00","306.50","296.80","380.45K","0.87%"
"02/06/2012","300.35","302.85","309.50","297.70","748.45K","0.65%"
"02/03/2012","298.40","300.00","302.45","292.25","814.47K","-0.25%"
"02/02/2012","299.15","293.00","300.60","288.00","570.25K","1.94%"
"02/01/2012","293.45","288.20","294.95","285.00","245.27K","0.53%"
