"Date","Price","Open","High","Low","Vol.","Change %"
"11/25/2020","815.77","831.40","836.84","813.60","5.61M","-1.88%"
"11/24/2020","831.40","834.77","848.12","826.31","8.47M","0.15%"
"11/23/2020","830.12","816.07","832.89","807.41","7.12M","2.44%"
"11/20/2020","810.38","805.14","814.59","795.30","7.46M","1.83%"
"11/19/2020","795.84","806.18","811.57","794.31","7.17M","-1.20%"
"11/18/2020","805.48","810.13","811.03","791.59","5.82M","-0.09%"
"11/17/2020","806.18","828.88","828.88","805.19","5.98M","-1.58%"
"11/13/2020","819.14","813.99","822.45","809.29","3.92M","0.41%"
"11/12/2020","815.77","818.20","827.94","813.10","4.70M","-0.16%"
"11/11/2020","817.11","804.20","820.03","796.63","9.78M","2.02%"
"11/10/2020","800.93","839.32","839.32","797.03","10.40M","-5.30%"
"11/09/2020","845.74","857.42","863.35","837.93","7.51M","0.58%"
"11/06/2020","840.90","836.84","846.54","827.35","5.87M","0.85%"
"11/05/2020","833.78","824.97","841.89","821.07","8.90M","3.40%"
"11/04/2020","806.33","803.41","832.64","801.83","10.08M","0.14%"
"11/03/2020","805.24","819.04","822.99","803.56","7.01M","-1.02%"
"11/02/2020","813.50","832.84","834.72","810.33","5.95M","-2.32%"
"10/30/2020","832.84","833.68","850.39","823.98","8.73M","0.23%"
"10/29/2020","830.96","816.07","833.38","810.09","6.69M","1.26%"
"10/28/2020","820.62","842.78","842.78","812.71","6.85M","-2.08%"
"10/27/2020","838.08","839.76","848.17","829.62","5.81M","-0.06%"
"10/26/2020","838.62","843.77","851.58","832.93","6.61M","-0.55%"
"10/23/2020","843.22","861.57","865.97","841.39","5.45M","-1.59%"
"10/22/2020","856.87","849.60","868.50","842.33","9.61M","-0.55%"
"10/21/2020","861.62","871.46","882.00","850.69","11.16M","-0.98%"
"10/20/2020","870.13","837.78","876.41","834.47","21.56M","4.13%"
"10/19/2020","835.61","830.71","852.37","823.98","15.67M","2.13%"
"10/16/2020","818.20","849.70","867.51","811.72","28.98M","-3.82%"
"10/15/2020","850.69","890.21","893.92","824.43","15.65M","-3.42%"
"10/14/2020","880.81","894.21","900.84","872.45","15.44M","-1.11%"
"10/13/2020","890.65","856.92","896.79","853.96","18.95M","4.00%"
"10/12/2020","856.43","851.48","862.51","847.87","8.72M","1.17%"
"10/09/2020","846.49","843.67","853.16","840.11","7.29M","-0.36%"
"10/08/2020","849.55","857.50","879.00","844.50","25.86M","2.60%"
"10/07/2020","828.05","830.00","830.60","823.00","6.98M","-0.13%"
"10/06/2020","829.15","830.00","834.50","822.70","7.85M","0.60%"
"10/05/2020","824.20","828.80","839.20","815.10","11.89M","1.38%"
"10/01/2020","812.95","819.90","820.95","811.20","4.32M","0.17%"
"09/30/2020","811.60","818.00","820.50","807.10","9.47M","-0.14%"
"09/29/2020","812.75","837.40","841.10","810.20","10.55M","-2.69%"
"09/28/2020","835.25","838.40","844.75","820.80","11.15M","0.91%"
"09/25/2020","827.70","795.25","836.00","792.60","19.81M","5.00%"
"09/24/2020","788.30","811.00","811.45","784.00","10.55M","-3.17%"
"09/23/2020","814.10","832.00","844.80","810.15","18.07M","-0.84%"
"09/22/2020","821.00","813.95","831.50","790.55","21.88M","2.29%"
"09/21/2020","802.60","823.00","849.90","793.45","24.91M","-0.99%"
"09/18/2020","810.60","808.30","824.00","804.00","8.85M","0.28%"
"09/17/2020","808.30","794.95","817.50","789.50","19.97M","2.41%"
"09/16/2020","789.25","790.05","796.30","779.25","7.47M","-0.44%"
"09/15/2020","792.70","791.05","809.85","783.05","14.02M","-0.28%"
"09/14/2020","794.95","745.00","825.10","744.15","32.31M","10.16%"
"09/11/2020","721.65","712.00","734.00","710.15","7.22M","-0.10%"
"09/10/2020","722.40","728.65","728.95","713.80","3.37M","0.06%"
"09/09/2020","721.95","712.10","730.90","710.20","5.51M","-0.54%"
"09/08/2020","725.90","708.80","738.90","703.20","11.52M","2.41%"
"09/07/2020","708.80","696.35","712.40","689.05","4.24M","1.14%"
"09/04/2020","700.80","695.15","704.50","692.05","3.35M","-0.84%"
"09/03/2020","706.75","704.80","716.40","697.60","5.47M","0.68%"
"09/02/2020","701.95","689.90","704.80","689.10","4.09M","1.79%"
"09/01/2020","689.60","695.00","704.00","682.40","6.38M","-0.69%"
"08/31/2020","694.40","705.00","725.00","686.00","7.79M","-1.71%"
"08/28/2020","706.45","713.70","716.65","703.20","5.42M","-0.52%"
"08/27/2020","710.15","713.55","720.00","706.50","3.92M","-0.37%"
"08/26/2020","712.80","704.70","717.75","697.00","4.51M","1.60%"
"08/25/2020","701.60","705.00","711.55","694.70","3.98M","-0.58%"
"08/24/2020","705.70","706.05","708.45","695.60","4.07M","-0.03%"
"08/21/2020","705.90","715.00","715.00","702.70","4.16M","-0.59%"
"08/20/2020","710.10","708.50","715.85","706.05","3.03M","0.04%"
