"Date","Price","Open","High","Low","Vol.","Change %"
"02/14/2012","82.81","81.20","83.40","80.44","23.39M","1.71%"
"02/13/2012","81.42","81.60","82.80","79.33","27.29M","-0.31%"
"02/10/2012","81.67","81.80","83.77","79.86","34.00M","-0.57%"
"02/09/2012","82.14","75.80","82.88","75.40","42.04M","8.32%"
"02/08/2012","75.83","74.50","76.55","74.31","22.55M","2.13%"
"02/07/2012","74.25","74.60","75.78","73.30","25.44M","-0.36%"
"02/06/2012","74.52","72.02","75.63","71.20","36.28M","5.12%"
"02/03/2012","70.89","70.60","72.00","67.62","16.66M","0.71%"
"02/02/2012","70.39","71.39","71.94","69.74","22.25M","-1.17%"
"02/01/2012","71.22","69.95","71.49","69.22","24.42M","1.82%"
"01/31/2012","69.95","68.20","70.40","66.78","29.08M","2.63%"
"01/30/2012","68.16","67.00","69.89","64.44","36.99M","2.93%"
"01/27/2012","66.22","67.00","68.00","65.77","20.15M","-0.56%"
"01/25/2012","66.59","66.00","67.00","65.51","22.78M","2.07%"
"01/24/2012","65.24","63.00","65.99","62.34","33.34M","3.33%"
"01/23/2012","63.14","64.50","64.70","62.87","19.76M","-2.43%"
"01/20/2012","64.71","67.00","67.80","63.90","40.49M","-3.19%"
"01/19/2012","66.84","67.00","68.36","66.42","20.78M","0.71%"
"01/18/2012","66.37","65.97","66.90","64.80","26.85M","0.56%"
"01/17/2012","66.00","64.40","67.54","64.32","28.81M","2.76%"
"01/16/2012","64.23","63.60","64.67","62.31","25.78M","0.67%"
"01/13/2012","63.80","63.20","66.28","63.20","40.36M","1.01%"
"01/12/2012","63.16","63.50","64.50","62.54","29.80M","-1.13%"
"01/11/2012","63.88","63.10","64.79","61.85","45.76M","1.38%"
"01/10/2012","63.01","57.70","63.44","57.30","47.07M","10.10%"
"01/09/2012","57.23","57.00","57.99","55.40","28.58M","0.49%"
"01/07/2012","56.95","56.60","57.28","56.20","3.05M","0.87%"
"01/06/2012","56.46","57.80","58.00","55.63","36.78M","-2.99%"
"01/05/2012","58.20","58.50","60.25","57.51","33.05M","-0.65%"
"01/04/2012","58.58","58.80","60.18","57.60","42.64M","-0.51%"
"01/03/2012","58.88","53.90","59.28","53.90","45.36M","9.65%"
"01/02/2012","53.70","50.72","54.25","50.21","35.63M","5.88%"
"12/30/2011","50.72","52.70","53.28","50.13","24.21M","-3.35%"
